step,train_loss,train_acc,dev_loss,dev_acc
0,2.461073398590088,0.131,2.310323715209961,0.13357142857142856
100,0.9050208926200867,0.72775,0.7545873522758484,0.7302857142857143
200,0.7025277018547058,0.72725,0.7197700142860413,0.7212857142857143
300,0.7447665929794312,0.784,0.6116906404495239,0.7777142857142857
400,0.5867603421211243,0.7625,0.6748248338699341,0.7604285714285715
